"draw","pooled_M1_logHR"
2308,0.136458618957945
2309,0.140681504511969
2310,0.111097521295634
2311,0.10861410186035
2312,0.120366282963874
2313,0.121751729816763
2314,0.124811480049958
2315,0.129869162002321
2316,0.112744983376672
2317,0.109995482889878
2318,0.132848707606177
2319,0.116538422117421
2320,0.133624471867353
2321,0.112961304452424
2322,0.124399293727298
2323,0.125891640331891
2324,0.101515418605566
2325,0.108746619314214
2326,0.13750327178194
2327,0.113767620442748
2328,0.149950296029284
2329,0.128445233105953
2330,0.128267776884978
2331,0.1084318931494
2332,0.117084958818225
2333,0.122267011274199
2334,0.114890151092223
2335,0.149891923270234
2336,0.103810720754336
2337,0.132785095112679
2338,0.118388389196276
2339,0.0968892016424553
2340,0.122777014304309
2341,0.116186381853446
2342,0.101869461837244
2343,0.141755347512833
2344,0.140302100114642
2345,0.0993921420123414
2346,0.100188849247578
2347,0.115372972542328
2348,0.119969668649386
2349,0.104986381267652
2350,0.108154888953469
2351,0.110251988671183
2352,0.102252477253464
2353,0.099953447267713
2354,0.11862345775838
2355,0.120610233622247
2356,0.140119297375381
2357,0.107070439697945
2358,0.117727012903009
2359,0.113767659529397
2360,0.106328657987333
2361,0.127303829903911
2362,0.115819005824381
2363,0.109395345382739
2364,0.118973145706274
2365,0.132477317797374
2366,0.136562311339683
2367,0.096772639343038
2368,0.127725528301584
2369,0.118318063231545
2370,0.139825659904506
2371,0.119912631361086
2372,0.111813985042017
2373,0.097920127448073
2374,0.097267955001783
2375,0.122173542898185
2376,0.129126394818243
2377,0.101263497662774
2378,0.106201084568521
2379,0.092309260514847
2380,0.123274967398689
2381,0.113293334365684
2382,0.110407526635923
2383,0.117907049181752
2384,0.0802978748512951
2385,0.120897455274396
2386,0.114419577940621
2387,0.14480657512943
2388,0.120726164061677
2389,0.124628938850903
2390,0.117813686973445
2391,0.114990791895945
2392,0.108969810339828
2393,0.094346905921078
2394,0.103661917969198
2395,0.116297190895939
2396,0.123400433271435
2397,0.127903717144946
2398,0.12266267164503
2399,0.105376357139391
2400,0.118138966524229
2401,0.0963153772928699
2402,0.0828479407950763
2403,0.132860900471477
2404,0.131212932281315
2405,0.119961949717868
2406,0.0988164509043041
2407,0.114800646773957
2408,0.125169928543729
2409,0.137798753997969
2410,0.111861497198696
2411,0.136171584118042
2412,0.118464891533819
2413,0.137380773566979
2414,0.112734240769578
2415,0.156738572691631
2416,0.105021611483085
2417,0.116691563537584
2418,0.115933559934451
2419,0.123009377365624
2420,0.111258269578253
2421,0.113584231067411
2422,0.106172367398177
2423,0.133323781691418
2424,0.122367937218043
2425,0.113589637636062
2426,0.118184722572081
2427,0.122027854317721
2428,0.136921268007079
2429,0.113309421792073
2430,0.119926490547849
2431,0.0989913536876037
2432,0.113033254483096
2433,0.11783974271429
2434,0.140136228646028
2435,0.112378191360221
2436,0.117519637148439
2437,0.102852824004159
2438,0.098471675805688
2439,0.0993292288737909
2440,0.130704723136522
2441,0.126998277000539
2442,0.119411679297443
2443,0.12732207519563
2444,0.106493170653795
2445,0.122994999312109
2446,0.106992134606432
2447,0.104911807592915
2448,0.104267890939433
2449,0.113550887572951
2450,0.103524471459866
2451,0.118771000738108
2452,0.122185233003241
2453,0.116767586576489
2454,0.115494299474454
2455,0.0918415825535132
2456,0.122435201577329
2457,0.12478819744602
2458,0.128751629469627
2459,0.118244602771348
2460,0.117671572565277
2461,0.116327123549044
2462,0.127279000818688
2463,0.14491882788032
2464,0.101234051900087
2465,0.1119004816667
2466,0.134296843124231
2467,0.145860038116539
2468,0.127154928798702
2469,0.138450405226794
2470,0.0738559814648808
2471,0.117134451709667
2472,0.12703576787988
2473,0.109356757625342
2474,0.120702952513916
2475,0.117776830077512
2476,0.112762056135525
2477,0.111773920649927
2478,0.117661126372873
2479,0.104004764420866
2480,0.122940165124678
2481,0.132389715204347
2482,0.109294474371175
2483,0.132570402170266
2484,0.119454859747649
2485,0.121717841719314
2486,0.133095730948528
2487,0.115356893811604
2488,0.0934879718312096
2489,0.115641278674558
2490,0.102492273691212
2491,0.109143423084514
2492,0.117804906495369
2493,0.110428156527453
2494,0.126418163359065
2495,0.119156287339674
2496,0.101786919890246
2497,0.113948014258385
2498,0.113944194894683
2499,0.103291781770648
2500,0.144361949900386
2501,0.120380546440303
2502,0.113844109775198
2503,0.122322887114381
2504,0.140654661557024
2505,0.114120368200137
2506,0.111892180123783
2507,0.0870780400314046
2508,0.114921964336699
2509,0.120026245975918
2510,0.128038345575787
2511,0.135994600861343
2512,0.135949912377799
2513,0.118525088245454
2514,0.121404219756175
2515,0.0768238976458328
2516,0.115846137492415
2517,0.118360934403945
2518,0.111919568025078
2519,0.100680309216637
2520,0.125422049489588
2521,0.11246527070748
2522,0.137675682175485
2523,0.150172308863928
2524,0.118533250011988
2525,0.121736552653424
2526,0.122396776989212
2527,0.108901940270079
2528,0.11863347795743
2529,0.111099950935623
2530,0.135202741161808
2531,0.12092775426061
2532,0.107148164066907
2533,0.118487707391652
2534,0.130850114457533
2535,0.125330118648797
2536,0.105986647196206
2537,0.12949806820014
2538,0.131879697767067
2539,0.129307259545337
2540,0.0998636645027086
2541,0.121617532553532
2542,0.12066704514228
2543,0.129668036551812
2544,0.144114755774448
2545,0.10005360911085
2546,0.108488177172114
2547,0.132195117140525
2548,0.129640926411752
2549,0.112814868533589
2550,0.101323814632262
2551,0.124500489479774
2552,0.122880483001499
2553,0.0888166758659981
2554,0.104246526213547
2555,0.115080160877677
2556,0.125159154266147
2557,0.100815063464343
2558,0.109449065813113
2559,0.123679638367666
2560,0.122976383194919
2561,0.134296771368948
2562,0.104561229013789
2563,0.113418387087913
2564,0.125754594924629
2565,0.124457697856045
2566,0.108215672195935
2567,0.109928035596138
2568,0.122142329186822
2569,0.11659232892822
2570,0.122782633771819
2571,0.140499828171048
2572,0.135903275468616
2573,0.138316969229943
2574,0.116605606330829
2575,0.100661874465548
2576,0.108925552266467
2577,0.106545779835148
2578,0.103243175824807
2579,0.133818210974086
2580,0.109898378459012
2581,0.109100166970315
2582,0.132586334836741
2583,0.127044940150779
2584,0.115066348593066
2585,0.122994021221172
2586,0.143241030416613
2587,0.135390448178507
2588,0.0998514582796375
2589,0.126526031447718
2590,0.119145128236298
2591,0.136320101204766
2592,0.122229566043766
2593,0.140571770100383
2594,0.122200593880712
2595,0.0914868338866635
2596,0.11400711681249
2597,0.120067879051449
2598,0.113234676291366
2599,0.121777477721502
2600,0.0963377631311668
2601,0.0914165360328918
2602,0.118402620341361
2603,0.125533086544044
2604,0.121499462265995
2605,0.11632254347754
2606,0.116438680481931
2607,0.145091906293299
2608,0.117248077237369
2609,0.0980152757619678
2610,0.0906121020241014
2611,0.10187801341606
2612,0.137003342649813
2613,0.095181210197575
2614,0.11257959549938
2615,0.107731956022919
2616,0.113993798974753
2617,0.105945685971157
2618,0.107073160279055
2619,0.12905201594418
2620,0.12070594338351
2621,0.126921689529836
2622,0.119211097568638
2623,0.133880395085225
2624,0.12448906917442
2625,0.09079042702126
2626,0.113093121441438
2627,0.138658069632107
2628,0.142065872468351
2629,0.126175735056982
2630,0.106386596314771
2631,0.12087649465288
2632,0.109475974696326
2633,0.128237168139935
2634,0.116711294405296
2635,0.112421806609562
2636,0.10994384243766
2637,0.0990167243717939
2638,0.116672870767792
2639,0.130243985823639
2640,0.127601862209177
2641,0.123791415220793
2642,0.125537547642465
2643,0.131080441717739
2644,0.11012030676711
2645,0.111618175038946
2646,0.10831994564446
2647,0.121178007176948
2648,0.135499350866021
2649,0.111074052741167
2650,0.0680045025542612
2651,0.114465773892624
2652,0.126032809353646
2653,0.111675163573457
2654,0.134377050460635
2655,0.117751283086277
2656,0.100373987726362
2657,0.107941392013456
2658,0.129821441041602
2659,0.119388803626507
2660,0.108287468953418
2661,0.116297851585815
2662,0.10050365013693
2663,0.114106258047554
2664,0.120117304828221
2665,0.0856246501686876
2666,0.118213339889621
2667,0.128087308623143
2668,0.124226986228161
2669,0.14562266902885
2670,0.105522500138321
2671,0.123120469745296
2672,0.131294040971444
2673,0.115380909895036
2674,0.11489278835279
2675,0.144414874201458
2676,0.104871522838537
2677,0.133063931652704
2678,0.11391348880117
2679,0.107441201032627
2680,0.0891332287048532
2681,0.117801109774995
2682,0.120715581167239
2683,0.116404787100431
2684,0.154107266309169
2685,0.13433184104413
2686,0.1256762113032
2687,0.113644430795494
2688,0.127061345737066
2689,0.137225888940641
2690,0.121188326176834
2691,0.114728775700879
2692,0.121371188362476
2693,0.132365148829455
2694,0.11940568690988
2695,0.112991952174546
2696,0.116244885534544
2697,0.115537442272062
2698,0.109861874126853
2699,0.130840432130618
2700,0.12479341700513
2701,0.124682074157378
2702,0.128196004237758
2703,0.131012275204323
2704,0.106462094455706
2705,0.0847353315170102
2706,0.110846563977623
2707,0.12132438992655
2708,0.134620563684017
2709,0.0974142813591982
2710,0.109547132074217
2711,0.0992079273468609
2712,0.112762084129163
2713,0.137671113613491
2714,0.133188182095568
2715,0.109641960909631
2716,0.128358674604123
2717,0.100455435379755
2718,0.111315253525346
2719,0.143219328416075
2720,0.134798525081497
2721,0.138639450156528
2722,0.0994380308406487
2723,0.1110886587425
2724,0.109227486662368
2725,0.0912582218356835
2726,0.12587759292979
2727,0.108924471644336
2728,0.11971536197069
2729,0.119301655575146
2730,0.133347847241281
2731,0.136810231995255
2732,0.110399122850664
2733,0.135924109884843
2734,0.127608459850774
2735,0.108665927840783
2736,0.107662241630231
2737,0.115233165702907
2738,0.10075360117987
2739,0.106947339758747
2740,0.126083328670112
2741,0.123310804879282
2742,0.10374406517712
2743,0.116427167160092
2744,0.11152910152392
2745,0.109214267871938
2746,0.0999722077417641
2747,0.112226407399523
2748,0.155884306289461
2749,0.119184373135632
2750,0.132322706039512
2751,0.110423459682977
2752,0.126188873616135
2753,0.134524879639106
2754,0.108814535945068
2755,0.0941980209801614
2756,0.10260814460464
2757,0.129214155846647
2758,0.115272701679938
2759,0.115309172733656
2760,0.122242716690124
2761,0.117085917073161
2762,0.097866674811315
2763,0.120506235742539
2764,0.12419061933422
2765,0.121939753261061
2766,0.130134175499207
2767,0.141706318189097
2768,0.143590133863134
2769,0.13996289311541
2770,0.117058412487262
2771,0.0837492921710802
2772,0.114847223434739
2773,0.123970290668351
2774,0.136672515507941
2775,0.113494572433316
2776,0.108701939501718
2777,0.11397511310082
2778,0.130254928896381
2779,0.117303518032947
2780,0.131181478330573
2781,0.104143051072032
2782,0.112491653246749
2783,0.116590040783223
2784,0.122440942350323
2785,0.101820367040947
2786,0.123225151574176
2787,0.132052199580432
2788,0.131574630835296
2789,0.120525232895668
2790,0.10763567114882
2791,0.129366871394107
2792,0.11508081730059
2793,0.113669348898468
2794,0.119086381060423
2795,0.111687023310478
2796,0.120470062453696
2797,0.130850044166402
2798,0.114218264428523
2799,0.13201101933006
2800,0.125851888453602
2801,0.105374713828827
2802,0.111542261459134
2803,0.110647482357636
2804,0.0917040749584243
2805,0.134438237030546
2806,0.143489898166964
2807,0.13795645131714
2808,0.163862032160079
2809,0.109646217773695
2810,0.108938847354601
2811,0.101199650715822
2812,0.125553877992937
2813,0.104983937765483
2814,0.130437032512302
2815,0.130606052777471
2816,0.105145618322801
2817,0.108537607341268
2818,0.0826869526164802
2819,0.10541262982533
2820,0.134686289541412
2821,0.106537906685939
2822,0.133107159224531
2823,0.126321088030209
2824,0.112497987853226
2825,0.118237361354077
2826,0.117666869584138
2827,0.125526599145046
2828,0.135616257061938
2829,0.130991928758203
2830,0.13435326851272
2831,0.136127204745671
2832,0.123098848855031
2833,0.104156382053938
2834,0.140293637887223
2835,0.118806363795603
2836,0.115493025982268
2837,0.131958968793751
2838,0.123857980570122
2839,0.114107622764808
2840,0.138342196091149
2841,0.151315730201787
2842,0.122980518791399
2843,0.106070909582688
2844,0.103711307843338
2845,0.124804548738417
2846,0.0906557815163348
2847,0.122484306806861
2848,0.127889835602358
2849,0.123534766912881
2850,0.122783121192609
2851,0.125744620285485
2852,0.0920183855110111
2853,0.101738354872018
2854,0.10113993225545
2855,0.117169387773199
2856,0.130600402729536
2857,0.130483836387584
2858,0.114761947865366
2859,0.118463612251036
2860,0.100859960650377
2861,0.121193392963364
2862,0.141817492127194
2863,0.117552621160602
2864,0.116271222209961
2865,0.117442976743724
2866,0.103749856669841
2867,0.11900565893146
2868,0.113432725580117
2869,0.089937587188234
2870,0.118099650461478
2871,0.107055180824289
2872,0.118217299975303
2873,0.110002883452745
2874,0.106728670140106
2875,0.101389759527396
2876,0.108458019460414
2877,0.12247179794013
2878,0.119803801915402
2879,0.146056783882706
2880,0.128501044058184
2881,0.0849332646304904
2882,0.125569193904889
2883,0.124022072031597
2884,0.118606082047439
2885,0.120542975123588
2886,0.116930026186541
2887,0.0933334561804371
2888,0.108636315506023
2889,0.132866612670891
2890,0.119812082911963
2891,0.114057631614889
2892,0.123760817803571
2893,0.121293048684266
2894,0.136727188368792
2895,0.128231112621956
2896,0.14303846380879
2897,0.0829804336517232
2898,0.117517676787221
2899,0.101773871768416
2900,0.116629369735591
2901,0.114394828568784
2902,0.123126019488091
2903,0.109522974781202
2904,0.123921909043349
2905,0.115060592387377
2906,0.136787130860987
2907,0.121670305632194
2908,0.112574805148124
2909,0.131520303915006
2910,0.136611105038967
2911,0.11666425743157
2912,0.113178076857453
2913,0.107232190530371
2914,0.132775022508079
2915,0.107455265702324
2916,0.109869167030716
2917,0.089834535342567
2918,0.121998808025428
2919,0.123978654635638
2920,0.118894591641117
2921,0.151658961770896
2922,0.111554855088016
2923,0.120296476435753
2924,0.116890729216479
2925,0.107609843760982
2926,0.119386078650114
2927,0.131317661695525
2928,0.130514413968
2929,0.131238552652453
2930,0.120718825540116
2931,0.0944189113150301
2932,0.131527082086707
2933,0.124480241415146
2934,0.130625230045825
2935,0.116969436020713
2936,0.112057729718353
2937,0.10988835491644
2938,0.122695635786338
2939,0.105099710346375
2940,0.125991352501125
2941,0.0911320612312439
2942,0.126548457314605
2943,0.117862774419203
2944,0.133921688240807
2945,0.103329774225946
2946,0.131475224603121
2947,0.121262715975307
2948,0.10270156750593
2949,0.0964648348780551
2950,0.136922533255161
2951,0.0979679086342801
2952,0.118739914884008
2953,0.080611645774769
2954,0.14388841970689
2955,0.12330175032893
2956,0.0922541947820567
2957,0.147833153518115
2958,0.1319459213951
2959,0.102712915047056
2960,0.137825839203846
2961,0.103804153472555
2962,0.120011452155191
2963,0.13711514727734
2964,0.101842260114667
2965,0.0921797232240147
2966,0.141864073706109
2967,0.125034539270778
2968,0.112641757142832
2969,0.136994652186414
2970,0.141824977188588
2971,0.145590595660396
2972,0.09888871428216
2973,0.118328496661775
2974,0.1283900982729
2975,0.124805298260286
2976,0.0968851559114139
2977,0.119860862839597
2978,0.10982503498922
2979,0.131002032610715
2980,0.120751860195345
2981,0.101514913081729
2982,0.128134804990337
2983,0.134506715232749
2984,0.125608592918845
2985,0.136668426060307
2986,0.125203034237357
2987,0.148912174557818
2988,0.126390553087573
2989,0.127503790044393
2990,0.134889538737206
2991,0.13406070368474
2992,0.111287129150831
2993,0.120750191488687
2994,0.136547976975078
2995,0.124047871477719
2996,0.121523255688742
2997,0.108100924348669
2998,0.10689419612352
2999,0.133747841083646
3000,0.123496505440617
3001,0.118331361413364
3002,0.123297232045467
3003,0.131369185042391
3004,0.119635672935461
3005,0.134529642735698
3006,0.109900267165711
3007,0.119635867438302
3008,0.111929520872457
3009,0.110528994670159
3010,0.112992394962838
3011,0.117920156576678
3012,0.122766464046151
3013,0.116818626993186
3014,0.121440177044367
3015,0.108805129125759
3016,0.116832449424695
3017,0.106818756739993
3018,0.140099648225253
3019,0.0934725366986084
3020,0.0999653641550951
3021,0.134769091208542
3022,0.126187353630122
3023,0.12332347592557
3024,0.132961922249182
3025,0.11953164294817
3026,0.102685188299922
3027,0.105481149827821
3028,0.127516967001589
3029,0.113132596767586
3030,0.10040431090021
3031,0.105909418231658
3032,0.13829889777462
3033,0.110530595659235
3034,0.112963848007251
3035,0.139574208801478
3036,0.104797388279485
3037,0.123299576708925
3038,0.130090803850102
3039,0.114186558205297
3040,0.119398192722716
3041,0.100471178044391
3042,0.116072544865647
3043,0.144682098093439
3044,0.128510830564389
3045,0.110134844374113
3046,0.113388274676716
3047,0.122219319499331
3048,0.118983396531686
3049,0.101434313558276
3050,0.0920990562824496
3051,0.131296605087583
3052,0.111454236221262
3053,0.111847996933327
3054,0.102890397554787
3055,0.102358299689241
3056,0.105548633803672
3057,0.10085384347313
3058,0.129040088409484
3059,0.109299600512075
3060,0.127667893388437
3061,0.104370865507854
3062,0.105839210515575
3063,0.114398681042594
3064,0.135807591028697
3065,0.110390601554773
3066,0.0965119876570085
3067,0.108247503065881
3068,0.128873251518364
3069,0.118460396721679
3070,0.124384714066076
3071,0.115141665332108
3072,0.107631555381687
3073,0.0997045872661173
3074,0.106666791754744
3075,0.148784989268403
3076,0.133932976142967
3077,0.120131347765121
3078,0.144441725183238
3079,0.103046837595447
3080,0.104531211878376
3081,0.10438127126841
3082,0.116472350102193
3083,0.107353931114025
3084,0.0894780101088085
3085,0.0967201906279327
3086,0.129667505655283
3087,0.113437690718597
3088,0.122431755050121
3089,0.0937859914615631
3090,0.0807064709220362
3091,0.138341848194812
3092,0.123692337680647
3093,0.095755852033643
3094,0.0924379057260363
3095,0.131580997444564
3096,0.119619367709363
3097,0.122219913600336
3098,0.111925579705303
3099,0.125465200353212
3100,0.114853137066596
3101,0.0955967178570927
3102,0.10407503584337
3103,0.140753876041145
3104,0.123507086392378
3105,0.107705046546454
3106,0.149036568171097
3107,0.113184604744691
3108,0.0977750036473112
3109,0.136575724615906
3110,0.126671580646855
3111,0.120481794151821
3112,0.11936462985693
3113,0.0991075020130498
3114,0.131985803246486
3115,0.121420383465537
3116,0.111194025496013
3117,0.133887413762209
3118,0.130046261445472
3119,0.114887589890032
3120,0.118280368269034
3121,0.0944508357569804
3122,0.129682821555916
3123,0.117349792719423
3124,0.123105344954353
3125,0.13163057099573
3126,0.0977415910116081
3127,0.130712630503533
3128,0.139921465426099
3129,0.11627191363235
3130,0.117880180609904
3131,0.0943232978025062
3132,0.122496708758044
3133,0.112031076360487
3134,0.123529673852951
3135,0.117972512210286
3136,0.119749378347617
3137,0.139517681672478
3138,0.116822531965091
3139,0.125460794495862
3140,0.116231430293115
3141,0.109010192618685
3142,0.134987657483922
3143,0.126914728099556
3144,0.0980567227949174
3145,0.133666368338791
3146,0.0986945440353205
3147,0.13905902574286
3148,0.0965724616794884
3149,0.121125781741067
3150,0.126827443867859
3151,0.113495756718105
3152,0.113803307024021
3153,0.127197391926406
3154,0.125502019367822
3155,0.0942732693156836
3156,0.136428688115254
3157,0.115759264796867
3158,0.102562725465653
3159,0.131728238071849
3160,0.145098233746652
3161,0.126099996091259
3162,0.0985681470827639
3163,0.126602725801857
3164,0.127417555060131
3165,0.129195986767354
3166,0.108381820064054
3167,0.122226193229339
3168,0.125106132367513
3169,0.121087251526232
3170,0.128764997422961
3171,0.106861031855071
3172,0.132776046967218
3173,0.106823952197686
3174,0.119442529422695
3175,0.100033136336729
3176,0.116695163698306
3177,0.138416681684806
3178,0.0990808911139009
3179,0.132888887824401
3180,0.142788495127556
3181,0.112416683067291
3182,0.133357518187105
3183,0.118702522311077
3184,0.10137791430999
3185,0.0955310058381143
3186,0.120664388616416
3187,0.113162415624902
3188,0.120696306708065
3189,0.108949905341967
3190,0.0926037080768005
3191,0.114087303532946
3192,0.096266548258171
3193,0.140747522526813
3194,0.117928728181129
3195,0.140504113405088
3196,0.114653006954377
3197,0.109497238888673
3198,0.126775703316034
3199,0.141953448076155
3200,0.119293711075829
3201,0.119769337673965
3202,0.103047093801302
3203,0.12948989278719
3204,0.123832020538121
3205,0.113618208447787
3206,0.122998237970099
3207,0.112519398378367
3208,0.135641574921068
3209,0.120035306255948
3210,0.103897758210037
3211,0.13134985382675
3212,0.120635686278211
3213,0.127776018440751
3214,0.138538592822206
3215,0.133066113872384
3216,0.131303434624425
3217,0.114738330850718
3218,0.127946390142193
3219,0.101033502974521
3220,0.115237897674956
3221,0.0850539996721862
3222,0.127592566349214
3223,0.120868240769505
3224,0.125969972243341
3225,0.119783114340485
3226,0.100750802290624
3227,0.105193259873048
3228,0.114257259531438
3229,0.127658343445677
3230,0.119069154234782
3231,0.137569787657255
3232,0.1018158861467
3233,0.123642217897368
3234,0.128338843617358
3235,0.110208841025022
3236,0.103536527214322
3237,0.118146999762245
3238,0.128629311642962
3239,0.0806719032751274
3240,0.094247820573443
3241,0.125277338229997
3242,0.0996507189047199
3243,0.119423976952188
3244,0.101296415091906
3245,0.116992783064637
3246,0.123526391808963
3247,0.108758135133854
3248,0.122659570053401
3249,0.118303637340377
3250,0.113560880956128
3251,0.0919858446866233
3252,0.125924776805529
3253,0.120892527928378
3254,0.116418529900491
3255,0.0922541058092672
3256,0.0954644173926506
3257,0.132122416157609
3258,0.111302192542346
3259,0.128528493138914
3260,0.119628626164975
3261,0.1044541593366
3262,0.119625986506791
3263,0.127126104032826
3264,0.119177381938982
3265,0.0967418591096068
3266,0.101351939524194
3267,0.122127449923373
3268,0.146575031733848
3269,0.113019994979661
3270,0.12804809748453
3271,0.104822390231657
3272,0.106685566385062
3273,0.12150909184509
3274,0.123353188629076
3275,0.110897786510477
3276,0.114418827916913
3277,0.116747347063824
3278,0.119876098922106
3279,0.129210604735545
3280,0.114821399628916
3281,0.102488505707167
3282,0.10119000529377
3283,0.122393627371813
3284,0.131748308438925
3285,0.112102054585937
3286,0.135722181868095
3287,0.124049802429869
3288,0.115645288911307
3289,0.109108657417408
3290,0.126900105473244
3291,0.123861623015943
3292,0.128139711239206
3293,0.123776204690497
3294,0.111248523805821
3295,0.121194392809724
3296,0.107068210322282
3297,0.141468204085893
3298,0.110554467877017
3299,0.101326865613824
3300,0.11646688469495
3301,0.106099348780662
3302,0.130407473706923
3303,0.130992360455539
3304,0.0993561456269732
3305,0.113056984487726
3306,0.120799755617138
3307,0.109968300836292
3308,0.120490002360883
3309,0.104186568842528
3310,0.144669059119721
3311,0.11786753759525
3312,0.115982689467687
3313,0.116969646506634
3314,0.103366925844483
3315,0.113200616063715
3316,0.1372139180555
3317,0.129457935460479
3318,0.112208682361196
3319,0.134813243960588
3320,0.107852316681572
3321,0.0878261726664166
3322,0.0973470370765244
3323,0.105120928769249
3324,0.139351222712372
3325,0.131481772429636
3326,0.0817389559327447
3327,0.114930131976232
3328,0.0965838732962532
3329,0.120438425932722
3330,0.119666147143007
3331,0.122476177929396
3332,0.120767511850719
3333,0.112809536873479
3334,0.113028773579318
3335,0.0872338805066253
3336,0.137430553133341
3337,0.121910880925571
3338,0.0933027484789098
3339,0.124948037972697
3340,0.099827992741191
3341,0.107882538688429
3342,0.123819498959168
3343,0.126288424423553
3344,0.10772005842017
3345,0.104866418030353
3346,0.138631477964682
3347,0.105865527002825
3348,0.133296919465837
3349,0.124198359899091
3350,0.116969546543796
3351,0.100648026082416
3352,0.140825530698806
3353,0.112404611762523
3354,0.1300952580699
3355,0.121989152920841
3356,0.130067358064603
3357,0.129790171176506
3358,0.128593304974323
3359,0.126973685813546
3360,0.0980758442703722
3361,0.12499485863759
3362,0.103005590299367
3363,0.104237960453176
3364,0.106285532627995
3365,0.11838574010087
3366,0.143377954930965
3367,0.106749357669647
3368,0.0940071303702522
3369,0.114585566494987
3370,0.0921784501484769
3371,0.123202221645224
3372,0.114478391379369
3373,0.104821849971588
3374,0.099908671575803
3375,0.119524214227969
3376,0.109675094902658
3377,0.105758430151718
3378,0.111678256018285
3379,0.0944854982123032
3380,0.106093899319126
3381,0.0965155070268516
3382,0.141819476235116
3383,0.0996353238182277
3384,0.143675686031463
3385,0.107623666803447
3386,0.10771822244609
3387,0.107291335447339
3388,0.11505805063046
3389,0.106482927634085
3390,0.132748033827918
3391,0.104862136064002
3392,0.119616105469971
3393,0.135061571551267
3394,0.110197153804147
3395,0.109355213498086
3396,0.122795585837586
3397,0.138084294266854
3398,0.0933111781311606
3399,0.124545456448959
3400,0.106832416387703
3401,0.126759394235536
3402,0.14342103794304
3403,0.109475244974546
3404,0.118082921796365
3405,0.107032943939485
3406,0.124720294782798
3407,0.107078929655333
3408,0.123713597633291
3409,0.10393823590455
3410,0.0972862238094442
3411,0.106031701405206
3412,0.114949661514537
3413,0.148459172112516
3414,0.110596689376647
3415,0.108911801149112
3416,0.111567085872141
3417,0.106724423483778
3418,0.126969723290743
3419,0.138480393716968
3420,0.105103561124625
3421,0.117726173183905
3422,0.115086873087986
3423,0.128747620944217
3424,0.141480578202689
3425,0.145402968395011
3426,0.0952876780968017
3427,0.137082147469572
3428,0.0919960320620404
3429,0.110153800688212
3430,0.119242337966636
3431,0.122783167414309
3432,0.108276820019115
3433,0.148586097895001
3434,0.124644041604665
3435,0.125983662506279
3436,0.104179734645814
3437,0.0986481486266727
3438,0.124143743524298
3439,0.0974509607022856
3440,0.0993224958332561
3441,0.091413764309467
3442,0.116877013853823
3443,0.150771578105689
3444,0.115124159544299
3445,0.112104283339512
3446,0.126969405526272
3447,0.109279737972829
3448,0.0980876795368271
3449,0.124354249948837
3450,0.123602936368638
3451,0.126226138097948
3452,0.1133414892732
3453,0.136188150917763
3454,0.0922151503907999
3455,0.103219235113964
3456,0.122228188128777
3457,0.126820612469973
3458,0.132520622269848
3459,0.135681142484964
3460,0.112965693394507
3461,0.132228999858133
3462,0.112642909439714
3463,0.124876798313265
3464,0.094832209116181
3465,0.116426529774718
3466,0.114649397378508
3467,0.121009428369782
3468,0.130291283972698
3469,0.139651452846447
3470,0.111051855348006
3471,0.105942017519622
3472,0.105418292047665
3473,0.114077724826827
3474,0.118986162816121
3475,0.109180095750765
3476,0.130604373213909
3477,0.103494512648177
3478,0.120821016510502
3479,0.129055855423612
3480,0.113965159228918
3481,0.107949279555976
3482,0.123246700292204
3483,0.106514806376008
3484,0.107801598391658
3485,0.127615003123203
3486,0.150878639431904
3487,0.122478064957519
3488,0.0992592065749374
3489,0.107254874667929
3490,0.105783543643532
3491,0.116350325111516
3492,0.113129431718336
3493,0.100801455862128
3494,0.112285628542998
3495,0.119955992284801
3496,0.115079140321614
3497,0.10037131024107
3498,0.087521372026901
3499,0.127758890653336
3500,0.11877348990981
3501,0.109777279182575
3502,0.118818487788511
3503,0.115947985216554
3504,0.126140177187994
3505,0.1351392702907
3506,0.138000834143566
3507,0.121428019741672
3508,0.129569506123841
3509,0.134898204872918
3510,0.131170080153729
3511,0.121386777698031
3512,0.110458587456055
3513,0.114484402593619
3514,0.135688566469213
3515,0.138295151606293
3516,0.0975141418636238
3517,0.0892329557990437
3518,0.100388175146333
3519,0.136291088784112
3520,0.105780066512551
3521,0.135231472916145
3522,0.127191047492398
3523,0.12976067120482
3524,0.124914582273739
3525,0.118954285540601
3526,0.10011788865465
3527,0.125085476301759
3528,0.115192128217079
3529,0.0900470323196597
3530,0.115459639981276
3531,0.137704053575106
3532,0.106033098693056
3533,0.127562825701279
3534,0.119372482074378
3535,0.123224180756593
3536,0.135509424825011
3537,0.0975094414734104
3538,0.10309180704768
3539,0.109945554935357
3540,0.106983139717981
3541,0.110380394794009
3542,0.128813647512244
3543,0.144370647041202
3544,0.101295201614356
3545,0.110085235668006
3546,0.147188867414875
3547,0.121969929829494
3548,0.117302328088299
3549,0.102875040540998
3550,0.129649516961438
3551,0.0997656460956627
3552,0.109338344581914
3553,0.122471083721687
3554,0.134018881121738
3555,0.0898860065052159
3556,0.105370654169066
3557,0.1250791689228
3558,0.122953353298613
3559,0.133975832206039
3560,0.111549606602415
3561,0.104843204465238
3562,0.108766170940272
3563,0.0927285270973615
3564,0.0978218729708507
3565,0.121423255690947
3566,0.110391056630273
3567,0.106473360156065
3568,0.120923149565612
